th_lat,th_long,pH_H2O,N,P,K
63.70931,19.55023,4.81,0.8,35.9,36.6
63.70931,19.55023,4.81,0.8,35.9,36.6
63.70931,19.55023,4.81,0.8,35.9,36.6
65.63597,20.23979,3.53,16.6,33.6,143.6
65.63597,20.23979,3.53,16.6,33.6,143.6
65.63597,20.23979,3.53,16.6,33.6,143.6
65.63597,20.23979,3.53,16.6,33.6,143.6
65.95703,20.36575,3.76,4.7,29.6,248.4
65.95703,20.36575,3.76,4.7,29.6,248.4
65.95703,20.36575,3.76,4.7,29.6,248.4
65.95703,20.36575,3.76,4.7,29.6,248.4
66.50992,20.59096,5.04,0.6,25.6,21.3
67.43718,20.99415,4.79,4.4,24.1,71
67.43718,20.99415,4.79,4.4,24.1,71
67.43718,20.99415,4.79,4.4,24.1,71
67.43718,20.99415,4.79,4.4,24.1,71
66.64703,20.73942,4.35,0.5,< LOD,33.1
66.64703,20.73942,4.35,0.5,< LOD,33.1
66.64703,20.73942,4.35,0.5,< LOD,33.1
66.64703,20.73942,4.35,0.5,< LOD,33.1
66.89663,20.84691,4.35,0.6,16.8,25.3
66.89663,20.84691,4.35,0.6,16.8,25.3
66.89663,20.84691,4.35,0.6,16.8,25.3
66.89663,20.84691,4.35,0.6,16.8,25.3
67.50272,21.11814,4.95,1,24,23.4
67.50272,21.11814,4.95,1,24,23.4
67.50272,21.11814,4.95,1,24,23.4
67.50272,21.11814,4.95,1,24,23.4
63.5057,19.60457,3.83,2,51.8,26.7
63.5057,19.60457,3.83,2,51.8,26.7
63.5057,19.60457,3.83,2,51.8,26.7
63.5057,19.60457,3.83,2,51.8,26.7
64.04079,19.78488,4.98,2,11,59.4
64.04079,19.78488,4.98,2,11,59.4
64.04079,19.78488,4.98,2,11,59.4
64.04079,19.78488,4.98,2,11,59.4
64.20131,19.84047,3.84,22.1,27.2,142.5
64.20131,19.84047,3.84,22.1,27.2,142.5
64.20131,19.84047,3.84,22.1,27.2,142.5
64.20131,19.84047,3.84,22.1,27.2,142.5
64.43316,19.92204,5.03,2.8,56.5,38.8
64.43316,19.92204,5.03,2.8,56.5,38.8
64.43316,19.92204,5.03,2.8,56.5,38.8
64.43316,19.92204,5.03,2.8,56.5,38.8
64.68284,20.01159,4.09,2.2,10.3,34
64.68284,20.01159,4.09,2.2,10.3,34
64.68284,20.01159,4.09,2.2,10.3,34
64.68284,20.01159,4.09,2.2,10.3,34
65.00385,20.12943,5.14,0.5,< LOD,29.8
65.00385,20.12943,5.14,0.5,< LOD,29.8
65.00385,20.12943,5.14,0.5,< LOD,29.8
65.00385,20.12943,5.14,0.5,< LOD,29.8
65.71713,20.40276,4.78,1.5,< LOD,39.1
65.71713,20.40276,4.78,1.5,< LOD,39.1
65.71713,20.40276,4.78,1.5,< LOD,39.1
65.71713,20.40276,4.78,1.5,< LOD,39.1
66.35899,20.66322,3.96,1.4,43.4,36.8
66.35899,20.66322,3.96,1.4,43.4,36.8
66.35899,20.66322,3.96,1.4,43.4,36.8
66.35899,20.66322,3.96,1.4,43.4,36.8
67.41071,21.12292,4.4,0.8,10.3,26.3
67.41071,21.12292,4.4,0.8,10.3,26.3
67.41071,21.12292,4.4,0.8,10.3,26.3
67.41071,21.12292,4.4,0.8,10.3,26.3
67.6424,21.23017,5.28,4.2,< LOD,39.2
67.6424,21.23017,5.28,4.2,< LOD,39.2
67.6424,21.23017,5.28,4.2,< LOD,39.2
67.6424,21.23017,5.28,4.2,< LOD,39.2
63.64591,19.69169,4.46,4.4,20.1,158.4
63.64591,19.69169,4.46,4.4,20.1,158.4
63.64591,19.69169,4.46,4.4,20.1,158.4
63.64591,19.69169,4.46,4.4,20.1,158.4
63.93126,19.78837,4.42,0.7,11.3,33.3
63.93126,19.78837,4.42,0.7,11.3,33.3
63.93126,19.78837,4.42,0.7,11.3,33.3
63.93126,19.78837,4.42,0.7,11.3,33.3
65.09038,20.20453,4.53,3.2,16.2,111.1
65.09038,20.20453,4.53,3.2,16.2,111.1
65.09038,20.20453,4.53,3.2,16.2,111.1
65.09038,20.20453,4.53,3.2,16.2,111.1
65.5718,20.38932,4.77,19.8,27.8,411
65.5718,20.38932,4.77,19.8,27.8,411
65.5718,20.38932,4.77,19.8,27.8,411
65.5718,20.38932,4.77,19.8,27.8,411
66.49883,20.7671,5.14,0.6,30.7,31.8
66.49883,20.7671,5.14,0.6,30.7,31.8
66.49883,20.7671,5.14,0.6,30.7,31.8
66.49883,20.7671,5.14,0.6,30.7,31.8
67.01573,20.99137,4.36,0.8,17.1,41.4
67.01573,20.99137,4.36,0.8,17.1,41.4
67.01573,20.99137,4.36,0.8,17.1,41.4
67.01573,20.99137,4.36,0.8,17.1,41.4
64.8203,20.14641,5.11,0.6,17.9,29.6
64.8203,20.14641,5.11,0.6,17.9,29.6
64.8203,20.14641,5.11,0.6,17.9,29.6
64.8203,20.14641,5.11,0.6,17.9,29.6
65.33734,20.3416,3.85,13.4,23.1,197.3
65.33734,20.3416,3.85,13.4,23.1,197.3
65.33734,20.3416,3.85,13.4,23.1,197.3
65.33734,20.3416,3.85,13.4,23.1,197.3
65.81868,20.53103,5.35,0.6,20.9,77.1
65.81868,20.53103,5.35,0.6,20.9,77.1
65.81868,20.53103,5.35,0.6,20.9,77.1
65.81868,20.53103,5.35,0.6,20.9,77.1
66.10389,20.64698,4.21,1.5,25,45.8
66.10389,20.64698,4.21,1.5,25,45.8
66.10389,20.64698,4.21,1.5,25,45.8
66.10389,20.64698,4.21,1.5,25,45.8
63.71224,19.79538,4.37,2.2,39.4,33.3
63.71224,19.79538,4.37,2.2,39.4,33.3
63.71224,19.79538,4.37,2.2,39.4,33.3
63.71224,19.79538,4.37,2.2,39.4,33.3
64.83551,20.19442,5.0,0.4,16.3,18.8
64.83551,20.19442,5.0,0.4,16.3,18.8
64.83551,20.19442,5.0,0.4,16.3,18.8
64.83551,20.19442,5.0,0.4,16.3,18.8
65.01113,20.30283,4.13,2.1,< LOD,51
65.01113,20.30283,4.13,2.1,< LOD,51
65.01113,20.30283,4.13,2.1,< LOD,51
65.01113,20.30283,4.13,2.1,< LOD,51
65.06461,20.32312,4.0,15.7,26.3,130
65.06461,20.32312,4.0,15.7,26.3,130
65.06461,20.32312,4.0,15.7,26.3,130
65.06461,20.32312,4.0,15.7,26.3,130
65.45675,20.47468,4.46,27.4,14.1,49.1
65.45675,20.47468,4.46,27.4,14.1,49.1
65.45675,20.47468,4.46,27.4,14.1,49.1
65.45675,20.47468,4.46,27.4,14.1,49.1
65.6528,20.55234,4.45,5.7,19.4,185.8
65.6528,20.55234,4.45,5.7,19.4,185.8
65.6528,20.55234,4.45,5.7,19.4,185.8
65.6528,20.55234,4.45,5.7,19.4,185.8
66.50821,20.90677,4.62,0.7,20.9,25.3
66.50821,20.90677,4.62,0.7,20.9,25.3
66.50821,20.90677,4.62,0.7,20.9,25.3
66.50821,20.90677,4.62,0.7,20.9,25.3
66.73985,21.00736,5.02,1.1,< LOD,28.3
66.73985,21.00736,5.02,1.1,< LOD,28.3
66.73985,21.00736,5.02,1.1,< LOD,28.3
66.73985,21.00736,5.02,1.1,< LOD,28.3
66.2203,20.82927,4.79,1.3,13.9,57.2
66.2203,20.82927,4.79,1.3,13.9,57.2
66.2203,20.82927,4.79,1.3,13.9,57.2
66.2203,20.82927,4.79,1.3,13.9,57.2
63.72248,19.92104,3.89,12.4,32.4,67.6
63.72248,19.92104,3.89,12.4,32.4,67.6
63.72248,19.92104,3.89,12.4,32.4,67.6
63.72248,19.92104,3.89,12.4,32.4,67.6
63.91856,19.98906,4.76,7.2,38.7,51.3
63.91856,19.98906,4.76,7.2,38.7,51.3
63.91856,19.98906,4.76,7.2,38.7,51.3
63.91856,19.98906,4.76,7.2,38.7,51.3
64.88104,20.33881,4.19,0.7,< LOD,24.9
64.88104,20.33881,4.19,0.7,< LOD,24.9
64.88104,20.33881,4.19,0.7,< LOD,24.9
64.88104,20.33881,4.19,0.7,< LOD,24.9
65.52259,20.58766,4.89,1.1,12.2,41.9
65.52259,20.58766,4.89,1.1,12.2,41.9
65.52259,20.58766,4.89,1.1,12.2,41.9
65.52259,20.58766,4.89,1.1,12.2,41.9
65.77205,20.68809,4.47,0.9,42.1,114.7
65.77205,20.68809,4.47,0.9,42.1,114.7
65.77205,20.68809,4.47,0.9,42.1,114.7
65.77205,20.68809,4.47,0.9,42.1,114.7
66.57378,21.02576,4.18,25.9,16.2,62.6
66.57378,21.02576,4.18,25.9,16.2,62.6
66.57378,21.02576,4.18,25.9,16.2,62.6
66.57378,21.02576,4.18,25.9,16.2,62.6
67.44654,21.42145,4.13,1,17.3,50.9
67.44654,21.42145,4.13,1,17.3,50.9
67.44654,21.42145,4.13,1,17.3,50.9
67.44654,21.42145,4.13,1,17.3,50.9
68.21216,21.79546,4.74,0.7,40,31.3
68.21216,21.79546,4.74,0.7,40,31.3
68.21216,21.79546,4.74,0.7,40,31.3
68.21216,21.79546,4.74,0.7,40,31.3
63.86252,20.01045,5.16,1.9,25.7,39.6
63.86252,20.01045,5.16,1.9,25.7,39.6
63.86252,20.01045,5.16,1.9,25.7,39.6
63.86252,20.01045,5.16,1.9,25.7,39.6
64.46585,20.26829,4.47,0.5,< LOD,15.4
64.46585,20.26829,4.47,0.5,< LOD,15.4
64.46585,20.26829,4.47,0.5,< LOD,15.4
64.46585,20.26829,4.47,0.5,< LOD,15.4
64.62622,20.32773,4.92,1.8,< LOD,32.3
64.62622,20.32773,4.92,1.8,< LOD,32.3
64.62622,20.32773,4.92,1.8,< LOD,32.3
64.62622,20.32773,4.92,1.8,< LOD,32.3
65.33893,20.60152,4.74,0.8,20.3,33.1
65.33893,20.60152,4.74,0.8,20.3,33.1
65.33893,20.60152,4.74,0.8,20.3,33.1
65.33893,20.60152,4.74,0.8,20.3,33.1
66.06933,20.89952,5.33,0.4,15.4,33.6
66.06933,20.89952,5.33,0.4,15.4,33.6
66.06933,20.89952,5.33,0.4,15.4,33.6
66.06933,20.89952,5.33,0.4,15.4,33.6
66.22963,20.96745,5.19,0.7,48.7,49.5
66.22963,20.96745,5.19,0.7,48.7,49.5
66.22963,20.96745,5.19,0.7,48.7,49.5
66.30088,20.99794,3.84,3.7,27.8,140.2
66.30088,20.99794,3.84,3.7,27.8,140.2
66.30088,20.99794,3.84,3.7,27.8,140.2
66.30088,20.99794,3.84,3.7,27.8,140.2
66.87078,21.24882,4.32,3.2,45.6,67.8
66.87078,21.24882,4.32,3.2,45.6,67.8
66.87078,21.24882,4.32,3.2,45.6,67.8
67.47617,21.52964,4.91,0.4,22.6,21.8
67.47617,21.52964,4.91,0.4,22.6,21.8
67.47617,21.52964,4.91,0.4,22.6,21.8
67.47617,21.52964,4.91,0.4,22.6,21.8
68.22376,21.89863,4.42,1.6,25.9,54.9
64.24938,20.23079,4.38,11.4,18.2,34.4
64.24938,20.23079,4.38,11.4,18.2,34.4
64.24938,20.23079,4.38,11.4,18.2,34.4
64.24938,20.23079,4.38,11.4,18.2,34.4
65.21149,20.59439,4.05,3,20.7,134.8
65.21149,20.59439,4.05,3,20.7,134.8
65.21149,20.59439,4.05,3,20.7,134.8
65.21149,20.59439,4.05,3,20.7,134.8
65.94182,20.89041,5.14,0.5,< LOD,26.7
65.94182,20.89041,5.14,0.5,< LOD,26.7
65.94182,20.89041,5.14,0.5,< LOD,26.7
65.94182,20.89041,5.14,0.5,< LOD,26.7
66.81444,21.26928,4.89,1.1,56.7,42.2
66.81444,21.26928,4.89,1.1,56.7,42.2
66.81444,21.26928,4.89,1.1,56.7,42.2
66.81444,21.26928,4.89,1.1,56.7,42.2
66.97469,21.34207,4.8,1.1,31.7,25.9
66.97469,21.34207,4.8,1.1,31.7,25.9
66.97469,21.34207,4.8,1.1,31.7,25.9
66.97469,21.34207,4.8,1.1,31.7,25.9
67.13492,21.41591,4.2,1.9,11.2,48.5
67.13492,21.41591,4.2,1.9,11.2,48.5
67.13492,21.41591,4.2,1.9,11.2,48.5
67.13492,21.41591,4.2,1.9,11.2,48.5
65.19093,20.62932,4.45,2.2,16.2,48
65.19093,20.62932,4.45,2.2,16.2,48
65.19093,20.62932,4.45,2.2,16.2,48
65.19093,20.62932,4.45,2.2,16.2,48
65.99242,20.95595,4.92,1.4,12.8,37.6
65.99242,20.95595,4.92,1.4,12.8,37.6
65.99242,20.95595,4.92,1.4,12.8,37.6
65.99242,20.95595,4.92,1.4,12.8,37.6
66.31296,21.09295,4.11,2.2,25.1,102.3
66.31296,21.09295,4.11,2.2,25.1,102.3
66.31296,21.09295,4.11,2.2,25.1,102.3
66.31296,21.09295,4.11,2.2,25.1,102.3
68.07519,21.91992,4.39,2.7,19.7,73
68.07519,21.91992,4.39,2.7,19.7,73
68.07519,21.91992,4.39,2.7,19.7,73
65.75809,20.9021,5.07,2.9,13.6,66.7
65.75809,20.9021,5.07,2.9,13.6,66.7
65.75809,20.9021,5.07,2.9,13.6,66.7
65.75809,20.9021,5.07,2.9,13.6,66.7
66.91536,21.40706,4.15,1.2,29.5,35.1
66.91536,21.40706,4.15,1.2,29.5,35.1
66.91536,21.40706,4.15,1.2,29.5,35.1
66.91536,21.40706,4.15,1.2,29.5,35.1
67.36033,21.61537,5.0,1.1,49.7,51.2
67.36033,21.61537,5.0,1.1,49.7,51.2
67.36033,21.61537,5.0,1.1,49.7,51.2
66.09355,21.08783,4.7,0.6,< LOD,21
66.09355,21.08783,4.7,0.6,< LOD,21
66.09355,21.08783,4.7,0.6,< LOD,21
66.8412,21.41904,4.4,16.1,31.1,350.9
66.8412,21.41904,4.4,16.1,31.1,350.9
66.8412,21.41904,4.4,16.1,31.1,350.9
67.05477,21.51774,5.06,0.7,18.2,26.9
67.05477,21.51774,5.06,0.7,18.2,26.9
67.05477,21.51774,5.06,0.7,18.2,26.9
67.05477,21.51774,5.06,0.7,18.2,26.9
63.7044,20.19989,4.23,0.7,< LOD,20.4
63.7044,20.19989,4.23,0.7,< LOD,20.4
63.7044,20.19989,4.23,0.7,< LOD,20.4
63.7044,20.19989,4.23,0.7,< LOD,20.4
64.50593,20.49267,3.7,18.7,95.7,368.4
64.50593,20.49267,3.7,18.7,95.7,368.4
64.50593,20.49267,3.7,18.7,95.7,368.4
64.50593,20.49267,3.7,18.7,95.7,368.4
64.66622,20.55351,4.69,0.4,< LOD,15.7
64.66622,20.55351,4.69,0.4,< LOD,15.7
64.66622,20.55351,4.69,0.4,< LOD,15.7
67.38984,21.72341,5.36,13.9,34.1,451.7
67.38984,21.72341,5.36,13.9,34.1,451.7
67.38984,21.72341,5.36,13.9,34.1,451.7
67.38984,21.72341,5.36,13.9,34.1,451.7
68.03023,22.04193,4.87,1.2,26,22.8
68.03023,22.04193,4.87,1.2,26,22.8
68.03023,22.04193,4.87,1.2,26,22.8
68.03023,22.04193,4.87,1.2,26,22.8
64.75253,20.62892,4.91,0.4,28.1,19
64.75253,20.62892,4.91,0.4,28.1,19
64.75253,20.62892,4.91,0.4,28.1,19
64.75253,20.62892,4.91,0.4,28.1,19
67.15551,21.65796,4.77,3.1,18.5,32.8
67.15551,21.65796,4.77,3.1,18.5,32.8
67.15551,21.65796,4.77,3.1,18.5,32.8
64.05533,20.40829,4.07,4.9,20.8,131.9
64.05533,20.40829,4.07,4.9,20.8,131.9
64.05533,20.40829,4.07,4.9,20.8,131.9
64.05533,20.40829,4.07,4.9,20.8,131.9
64.98124,20.76079,3.71,3.1,11.8,53.7
64.98124,20.76079,3.71,3.1,11.8,53.7
64.98124,20.76079,3.71,3.1,11.8,53.7
64.98124,20.76079,3.71,3.1,11.8,53.7
65.10587,20.81029,4.59,0.6,< LOD,16.4
65.10587,20.81029,4.59,0.6,< LOD,16.4
65.10587,20.81029,4.59,0.6,< LOD,16.4
65.10587,20.81029,4.59,0.6,< LOD,16.4
65.46191,20.95459,4.89,1.9,< LOD,32.6
65.46191,20.95459,4.89,1.9,< LOD,32.6
65.46191,20.95459,4.89,1.9,< LOD,32.6
65.46191,20.95459,4.89,1.9,< LOD,32.6
65.65772,21.0358,4.26,3.7,34.5,142.9
65.65772,21.0358,4.26,3.7,34.5,142.9
65.65772,21.0358,4.26,3.7,34.5,142.9
65.65772,21.0358,4.26,3.7,34.5,142.9
63.87191,20.4235,5.12,2.6,22.9,30.2
63.87191,20.4235,5.12,2.6,22.9,30.2
63.87191,20.4235,5.12,2.6,22.9,30.2
63.87191,20.4235,5.12,2.6,22.9,30.2
64.2458,20.56177,3.88,16.4,57,521.8
64.2458,20.56177,3.88,16.4,57,521.8
64.2458,20.56177,3.88,16.4,57,521.8
64.2458,20.56177,3.88,16.4,57,521.8
64.35262,20.60203,4.09,5.1,18.4,100.3
64.35262,20.60203,4.09,5.1,18.4,100.3
64.35262,20.60203,4.09,5.1,18.4,100.3
64.35262,20.60203,4.09,5.1,18.4,100.3
64.44164,20.63585,5.02,0.6,12,33.7
64.44164,20.63585,5.02,0.6,12,33.7
64.44164,20.63585,5.02,0.6,12,33.7
64.44164,20.63585,5.02,0.6,12,33.7
64.56625,20.6836,4.27,2.8,16,69.3
64.56625,20.6836,4.27,2.8,16,69.3
64.56625,20.6836,4.27,2.8,16,69.3
64.56625,20.6836,4.27,2.8,16,69.3
64.67306,20.72492,4.21,20,40.7,229.9
64.67306,20.72492,4.21,20,40.7,229.9
65.56301,21.08364,4.51,5.5,34.6,102
65.56301,21.08364,4.51,5.5,34.6,102
65.56301,21.08364,4.51,5.5,34.6,102
65.56301,21.08364,4.51,5.5,34.6,102
65.79435,21.18134,4.14,16.7,17.3,258.3
65.79435,21.18134,4.14,16.7,17.3,258.3
65.79435,21.18134,4.14,16.7,17.3,258.3
65.79435,21.18134,4.14,16.7,17.3,258.3
65.88332,21.21943,4.11,2.4,28.7,78.6
65.88332,21.21943,4.11,2.4,28.7,78.6
65.88332,21.21943,4.11,2.4,28.7,78.6
65.88332,21.21943,4.11,2.4,28.7,78.6
68.44409,22.4549,4.69,2.2,18.9,39.6
68.44409,22.4549,4.69,2.2,18.9,39.6
64.90168,20.85714,4.12,8.9,39.4,129.5
64.90168,20.85714,4.12,8.9,39.4,129.5
64.90168,20.85714,4.12,8.9,39.4,129.5
64.90168,20.85714,4.12,8.9,39.4,129.5
67.62332,22.07463,4.75,16.3,16.1,231.4
67.62332,22.07463,4.75,16.3,16.1,231.4
67.62332,22.07463,4.75,16.3,16.1,231.4
67.62332,22.07463,4.75,16.3,16.1,231.4
65.04124,20.95572,4.35,0.9,16,56.8
65.04124,20.95572,4.35,0.9,16,56.8
65.04124,20.95572,4.35,0.9,16,56.8
65.04124,20.95572,4.35,0.9,16,56.8
65.36154,21.08673,4.35,0.4,< LOD,19.8
65.36154,21.08673,4.35,0.4,< LOD,19.8
65.36154,21.08673,4.35,0.4,< LOD,19.8
65.36154,21.08673,4.35,0.4,< LOD,19.8
67.56685,22.09363,4.42,0.7,14.1,21
67.56685,22.09363,4.42,0.7,14.1,21
67.56685,22.09363,4.42,0.7,14.1,21
67.56685,22.09363,4.42,0.7,14.1,21
67.72681,22.17467,4.55,0.9,44.9,28.5
67.72681,22.17467,4.55,0.9,44.9,28.5
67.72681,22.17467,4.55,0.9,44.9,28.5
64.96724,20.96863,3.96,6.6,12.3,65.7
64.96724,20.96863,3.96,6.6,12.3,65.7
64.96724,20.96863,3.96,6.6,12.3,65.7
64.96724,20.96863,3.96,6.6,12.3,65.7
66.69264,21.71666,4.36,2.8,12,46.3
66.69264,21.71666,4.36,2.8,12,46.3
66.69264,21.71666,4.36,2.8,12,46.3
66.69264,21.71666,4.36,2.8,12,46.3
67.84802,22.28482,5.08,1,23.4,25.5
67.84802,22.28482,5.08,1,23.4,25.5
67.84802,22.28482,5.08,1,23.4,25.5
67.84802,22.28482,5.08,1,23.4,25.5
63.9857,20.62984,4.13,11.7,26.5,283.6
63.9857,20.62984,4.13,11.7,26.5,283.6
63.9857,20.62984,4.13,11.7,26.5,283.6
63.9857,20.62984,4.13,11.7,26.5,283.6
64.46619,20.81281,4.19,1.1,16.6,53.2
64.46619,20.81281,4.19,1.1,16.6,53.2
64.46619,20.81281,4.19,1.1,16.6,53.2
64.46619,20.81281,4.19,1.1,16.6,53.2
64.16091,20.73719,3.94,5.3,27.8,189.9
64.92598,21.03729,4.44,2.2,29.8,73.4
64.92598,21.03729,4.44,2.2,29.8,73.4
64.92598,21.03729,4.44,2.2,29.8,73.4
66.29542,21.6244,4.49,7.9,32,235.8
66.29542,21.6244,4.49,7.9,32,235.8
66.29542,21.6244,4.49,7.9,32,235.8
66.29542,21.6244,4.49,7.9,32,235.8
66.40209,21.67308,4.44,1.7,13.2,55.1
66.40209,21.67308,4.44,1.7,13.2,55.1
66.40209,21.67308,4.44,1.7,13.2,55.1
66.40209,21.67308,4.44,1.7,13.2,55.1
67.80606,22.35886,4.34,1.7,49.2,48.2
67.80606,22.35886,4.34,1.7,49.2,48.2
67.80606,22.35886,4.34,1.7,49.2,48.2
67.80606,22.35886,4.34,1.7,49.2,48.2
65.04764,21.12959,4.05,9.6,14.7,89.1
65.04764,21.12959,4.05,9.6,14.7,89.1
65.04764,21.12959,4.05,9.6,14.7,89.1
65.04764,21.12959,4.05,9.6,14.7,89.1
67.44756,22.22252,4.56,18.9,27.5,200.4
67.44756,22.22252,4.56,18.9,27.5,200.4
67.44756,22.22252,4.56,18.9,27.5,200.4
67.44756,22.22252,4.56,18.9,27.5,200.4
63.95967,20.74358,3.91,9.5,37.3,452.1
63.95967,20.74358,3.91,9.5,37.3,452.1
63.95967,20.74358,3.91,9.5,37.3,452.1
63.95967,20.74358,3.91,9.5,37.3,452.1
65.1159,21.20063,3.99,1.3,< LOD,51.7
65.1159,21.20063,3.99,1.3,< LOD,51.7
65.1159,21.20063,3.99,1.3,< LOD,51.7
65.1159,21.20063,3.99,1.3,< LOD,51.7
66.91139,22.00412,4.69,0.8,40.8,33.7
66.91139,22.00412,4.69,0.8,40.8,33.7
66.91139,22.00412,4.69,0.8,40.8,33.7
66.91139,22.00412,4.69,0.8,40.8,33.7
65.25526,21.30187,4.06,0.9,25.7,33.5
65.25526,21.30187,4.06,0.9,25.7,33.5
65.25526,21.30187,4.06,0.9,25.7,33.5
65.25526,21.30187,4.06,0.9,25.7,33.5
68.29341,22.76508,4.59,0.6,17.9,26.1
68.29341,22.76508,4.59,0.6,17.9,26.1
68.29341,22.76508,4.59,0.6,17.9,26.1
65.34123,21.38149,5.18,1.5,60.7,50.6
65.34123,21.38149,5.18,1.5,60.7,50.6
65.34123,21.38149,5.18,1.5,60.7,50.6
65.34123,21.38149,5.18,1.5,60.7,50.6
65.4479,21.42707,5.12,2,< LOD,82.9
65.4479,21.42707,5.12,2,< LOD,82.9
65.4479,21.42707,5.12,2,< LOD,82.9
65.4479,21.42707,5.12,2,< LOD,82.9
65.53678,21.46536,4.32,1.1,< LOD,27.4
65.53678,21.46536,4.32,1.1,< LOD,27.4
65.53678,21.46536,4.32,1.1,< LOD,27.4
65.53678,21.46536,4.32,1.1,< LOD,27.4
66.24774,21.78231,3.61,7.4,75.5,396.3
66.24774,21.78231,3.61,7.4,75.5,396.3
66.24774,21.78231,3.61,7.4,75.5,396.3
66.24774,21.78231,3.61,7.4,75.5,396.3
66.49651,21.89788,4.61,1.7,30.5,46.2
66.49651,21.89788,4.61,1.7,30.5,46.2
66.49651,21.89788,4.61,1.7,30.5,46.2
66.49651,21.89788,4.61,1.7,30.5,46.2
66.65642,21.97351,4.51,1,76.6,31.9
66.65642,21.97351,4.51,1,76.6,31.9
66.65642,21.97351,4.51,1,76.6,31.9
66.65642,21.97351,4.51,1,76.6,31.9
66.78078,22.03308,4.65,12.2,31.8,377.4
66.78078,22.03308,4.65,12.2,31.8,377.4
66.78078,22.03308,4.65,12.2,31.8,377.4
66.78078,22.03308,4.65,12.2,31.8,377.4
67.52675,22.40465,4.67,1.4,22.9,33.7
67.52675,22.40465,4.67,1.4,22.9,33.7
67.52675,22.40465,4.67,1.4,22.9,33.7
67.52675,22.40465,4.67,1.4,22.9,33.7
68.32557,22.83184,5.56,0.2,< LOD,42.1
68.32557,22.83184,5.56,0.2,< LOD,42.1
68.32557,22.83184,5.56,0.2,< LOD,42.1
64.76938,21.18631,3.8,20.6,53.3,260.8
64.76938,21.18631,3.8,20.6,53.3,260.8
64.76938,21.18631,3.8,20.6,53.3,260.8
64.76938,21.18631,3.8,20.6,53.3,260.8
65.00051,21.28136,4.12,2.6,37.4,47.3
65.00051,21.28136,4.12,2.6,37.4,47.3
65.00051,21.28136,4.12,2.6,37.4,47.3
65.00051,21.28136,4.12,2.6,37.4,47.3
65.64046,21.55423,4.47,0.4,< LOD,26.5
65.64046,21.55423,4.47,0.4,< LOD,26.5
65.64046,21.55423,4.47,0.4,< LOD,26.5
65.64046,21.55423,4.47,0.4,< LOD,26.5
65.88928,21.66436,4.26,5.8,31.3,166.6
65.88928,21.66436,4.26,5.8,31.3,166.6
65.88928,21.66436,4.26,5.8,31.3,166.6
65.88928,21.66436,4.26,5.8,31.3,166.6
66.04922,21.7364,4.35,32.3,50.6,293.8
66.04922,21.7364,4.35,32.3,50.6,293.8
66.04922,21.7364,4.35,32.3,50.6,293.8
66.04922,21.7364,4.35,32.3,50.6,293.8
67.23942,22.30531,4.49,4,24.6,92.5
67.23942,22.30531,4.49,4,24.6,92.5
67.23942,22.30531,4.49,4,24.6,92.5
67.23942,22.30531,4.49,4,24.6,92.5
65.65524,21.60457,3.73,20.8,35.4,82.8
65.65524,21.60457,3.73,20.8,35.4,82.8
65.65524,21.60457,3.73,20.8,35.4,82.8
65.65524,21.60457,3.73,20.8,35.4,82.8
66.57913,22.02783,4.76,0.5,< LOD,23.2
66.57913,22.02783,4.76,0.5,< LOD,23.2
66.57913,22.02783,4.76,0.5,< LOD,23.2
66.57913,22.02783,4.76,0.5,< LOD,23.2
67.05865,22.26139,4.41,20.3,29.6,145.7
67.05865,22.26139,4.41,20.3,29.6,145.7
67.05865,22.26139,4.41,20.3,29.6,145.7
67.05865,22.26139,4.41,20.3,29.6,145.7
68.33658,22.93604,4.11,10.9,14.5,184.4
68.33658,22.93604,4.11,10.9,14.5,184.4
68.33658,22.93604,4.11,10.9,14.5,184.4
68.33658,22.93604,4.11,10.9,14.5,184.4
64.30136,21.08263,4.49,5.6,22.6,109.1
64.30136,21.08263,4.49,5.6,22.6,109.1
64.30136,21.08263,4.49,5.6,22.6,109.1
64.30136,21.08263,4.49,5.6,22.6,109.1
66.06088,21.83083,4.47,1.1,46.6,52.5
66.06088,21.83083,4.47,1.1,46.6,52.5
66.06088,21.83083,4.47,1.1,46.6,52.5
66.06088,21.83083,4.47,1.1,46.6,52.5
66.86014,22.20954,4.55,1.5,37.8,46.4
66.86014,22.20954,4.55,1.5,37.8,46.4
66.86014,22.20954,4.55,1.5,37.8,46.4
66.86014,22.20954,4.55,1.5,37.8,46.4
66.98444,22.27087,4.67,0.9,38.4,29.7
67.14423,22.35073,4.7,1.2,38.4,36.9
67.14423,22.35073,4.7,1.2,38.4,36.9
67.14423,22.35073,4.7,1.2,38.4,36.9
67.14423,22.35073,4.7,1.2,38.4,36.9
68.26224,22.94345,4.86,1.2,23.4,41.2
68.26224,22.94345,4.86,1.2,23.4,41.2
68.26224,22.94345,4.86,1.2,23.4,41.2
68.29772,22.96329,4.88,0.7,38.5,29.5
68.29772,22.96329,4.88,0.7,38.5,29.5
68.29772,22.96329,4.88,0.7,38.5,29.5
64.60071,21.24453,4.58,17.6,20.4,348.3
64.60071,21.24453,4.58,17.6,20.4,348.3
64.60071,21.24453,4.58,17.6,20.4,348.3
64.60071,21.24453,4.58,17.6,20.4,348.3
67.54594,22.65148,4.98,2,26.9,61.4
67.54594,22.65148,4.98,2,26.9,61.4
67.54594,22.65148,4.98,2,26.9,61.4
